Date,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume,AAPL.Adjusted,dn,mavg,up,direction,attendDuration1,attendDuration2,attendDuration3,attendPercent1,attendPercent2,attendPercent3,lengthOfStay1,lengthOfStay2,lengthOfStay3
2020-10-23,,,,,,,,,,,103,27,47,61,35,24,156,502,315
2020-11-30,,,,,,,,,,,336,468,68,92,12,52,523,264,239
2020-12-01,,,,,,,,,,,30,223,375,8,75,5,523,189,14
2021-01-11,,,,,,,,,,,8,249,323,100,60,31,125,258,220
2019-12-10,,,,,,,,,,,1,114,217,0,11,10,664,20,92
2019-12-16,,,,,,,,,,,149,389,32,23,53,56,664,341,7
2020-01-06,,,,,,,,,,,508,348,260,77,13,7,664,1,51
2019-07-04,,,,,,,,,,,60,330,420,100,19,8,63,387,408
2019-04-05,,,,,,,,,,,230,50,118,100,51,48,235,299,537
2019-12-22,,,,,,,,,,,23,15,25,5,48,52,796,286,348
2019-12-27,,,,,,,,,,,118,481,188,44,38,81,796,320,150
2020-01-13,,,,,,,,,,,93,9,462,44,9,51,796,263,235
2020-01-23,,,,,,,,,,,248,167,467,51,4,95,796,478,103
2020-03-04,,,,,,,,,,,1,338,234,0,47,23,1032,277,458
2020-03-12,,,,,,,,,,,50,283,271,8,24,84,1032,364,361
2020-04-06,,,,,,,,,,,339,202,163,54,17,74,1032,214,216
2020-04-16,,,,,,,,,,,231,203,87,37,38,58,1032,520,335
2020-04-16,,,,,,,,,,,6,6,360,1,95,99,1032,93,316
2020-04-28,,,,,,,,,,,93,399,26,100,60,40,98,385,354
2019-03-27,,,,,,,,,,,60,315,322,100,86,59,65,393,334
2019-05-01,,,,,,,,,,,199,19,117,100,77,51,205,74,255
2020-05-29,,,,,,,,,,,34,72,191,100,79,22,310,419,96
2019-08-11,,,,,,,,,,,15,1,420,100,11,88,19,100,226
2020-07-31,,,,,,,,,,,72,365,244,100,33,70,81,218,19
2020-05-05,,,,,,,,,,,14,183,448,100,31,64,18,297,249
2019-02-07,,,,,,,,,,,102,457,320,100,98,58,109,40,110
2020-04-06,,,,,,,,,,,7,453,142,11,11,8,71,522,36
2020-04-08,,,,,,,,,,,55,187,124,89,39,37,71,75,376
2019-02-04,,,,,,,,,,,280,425,480,51,6,2,550,42,19
2019-02-15,,,,,,,,,,,269,395,273,49,39,86,550,107,337
2020-03-09,,,,,,,,,,,84,407,166,15,78,88,603,8,70
2020-03-22,,,,,,,,,,,327,311,246,58,95,57,603,357,178
2020-03-30,,,,,,,,,,,153,8,410,27,88,49,603,304,486
2019-10-03,,,,,,,,,,,18,49,71,15,20,99,131,150,120
2019-10-07,,,,,,,,,,,98,116,440,81,24,33,131,152,147
2019-10-07,,,,,,,,,,,5,47,150,4,58,29,131,395,172
2019-11-06,,,,,,,,,,,31,20,106,100,33,44,47,507,438
2019-12-07,,,,,,,,,,,25,423,34,100,14,50,56,127,536
2020-02-16,,,,,,,,,,,64,26,334,100,41,100,72,240,244
2020-03-02,,,,,,,,,,,214,294,104,100,44,2,312,110,448
2020-03-06,,,,,,,,,,,15,456,5,100,89,73,312,122,204
2020-11-24,,,,,,,,,,,88,493,174,100,12,7,98,548,416
2019-02-08,,,,,,,,,,,401,101,271,100,81,53,409,247,242
2020-11-06,,,,,,,,,,,93,1,261,100,90,90,98,543,194
2020-12-14,,,,,,,,,,,123,75,99,62,96,47,213,293,452
2020-12-17,,,,,,,,,,,76,151,45,38,61,32,213,77,166
2019-12-22,,,,,,,,,,,17,457,333,100,10,2,22,175,156
2020-05-27,,,,,,,,,,,61,62,128,100,22,78,65,22,418
2020-10-07,,,,,,,,,,,17,322,31,87,8,12,310,269,131
2020-10-09,,,,,,,,,,,40,272,17,13,58,76,310,145,274
2020-10-19,,,,,,,,,,,240,445,238,87,25,88,310,422,470
2019-01-14,,,,,,,,,,,42,14,290,100,65,68,40,395,531
2019-06-17,,,,,,,,,,,19,408,291,20,19,83,100,305,533
2019-06-20,,,,,,,,,,,78,380,227,80,40,80,100,418,421
2020-08-13,,,,,,,,,,,107,39,103,100,57,71,117,515,299
2019-09-23,,,,,,,,,,,338,326,162,98,94,84,649,198,201
2019-09-23,,,,,,,,,,,7,12,301,2,93,59,649,141,274
2019-01-28,,,,,,,,,,,316,214,386,64,68,31,501,71,261
2019-02-04,,,,,,,,,,,176,218,483,36,65,37,501,250,167
2019-02-25,,,,,,,,,,,224,101,456,85,100,77,270,466,410
2019-02-26,,,,,,,,,,,39,245,128,15,69,35,270,132,407
2019-01-24,,,,,,,,,,,35,443,96,20,33,46,404,523,331
2019-01-25,,,,,,,,,,,28,390,44,7,22,19,404,212,255
2019-01-26,,,,,,,,,,,19,278,395,5,86,88,404,251,99
2019-01-28,,,,,,,,,,,46,156,466,20,7,18,404,467,197
2019-02-08,,,,,,,,,,,269,294,173,68,26,47,404,442,410
2019-04-01,,,,,,,,,,,12,371,460,32,41,45,63,302,127
2019-04-02,,,,,,,,,,,26,412,463,68,71,95,63,489,238
2020-07-20,,,,,,,,,,,11,281,254,39,32,42,116,261,417
2020-07-24,,,,,,,,,,,97,351,394,61,12,6,116,481,419
2020-07-24,,,,,,,,,,,51,179,194,39,31,35,116,357,278
2020-06-01,,,,,,,,,,,252,126,294,41,74,31,627,24,149
2020-06-16,,,,,,,,,,,364,383,121,59,64,51,627,111,22
2021-01-11,,,,,,,,,,,148,75,329,97,8,47,165,151,196
2021-01-11,,,,,,,,,,,5,209,125,3,82,11,165,81,447
2020-05-16,,,,,,,,,,,37,214,175,100,9,54,45,539,514
2020-01-13,,,,,,,,,,,218,121,321,89,10,59,252,8,6
2020-01-14,,,,,,,,,,,27,55,251,11,67,54,252,43,533
2019-05-16,,,,,,,,,,,140,395,165,100,42,38,152,201,337
2020-02-29,,,,,,,,,,,19,308,478,100,92,8,29,321,306
2020-05-20,,,,,,,,,,,148,20,309,100,28,57,155,441,133
2019-01-16,,,,,,,,,,,81,107,198,46,50,95,138,286,448
2019-01-18,,,,,,,,,,,96,276,2,54,16,29,138,311,251
2019-01-14,,,,,,,,,,,289,405,471,32,4,78,1924,166,320
2019-02-08,,,,,,,,,,,608,409,311,68,88,75,1924,368,60
2019-02-20,,,,,,,,,,,22,49,304,35,60,100,72,395,444
2019-02-22,,,,,,,,,,,40,313,273,65,24,57,72,70,219
2019-04-30,,,,,,,,,,,72,50,479,100,86,52,77,515,209
2019-05-31,,,,,,,,,,,4,338,122,100,80,2,20,155,33
2019-08-12,,,,,,,,,,,52,265,188,41,99,64,137,252,367
2019-08-15,,,,,,,,,,,76,137,433,59,85,32,137,10,416
2020-06-29,,,,,,,,,,,1,12,436,0,69,29,216,50,416
2020-06-29,,,,,,,,,,,5,272,311,2,12,2,216,99,67
2020-06-30,,,,,,,,,,,18,491,34,9,89,84,216,72,44
2020-06-30,,,,,,,,,,,6,391,25,88,8,56,216,368,221
2020-06-30,,,,,,,,,,,0,454,384,9,74,26,216,542,322
2020-07-07,,,,,,,,,,,171,148,44,88,89,80,216,380,51
2019-03-19,,,,,,,,,,,155,50,491,100,68,97,166,142,35
2019-05-23,,,,,,,,,,,20,206,108,100,94,67,34,11,209
2019-06-01,,,,,,,,,,,10,336,72,10,71,88,137,225,245
2019-06-06,,,,,,,,,,,74,147,93,74,52,15,137,74,497
2019-06-04,,,,,,,,,,,16,198,452,16,24,89,137,23,204
2019-10-12,,,,,,,,,,,300,141,170,100,37,68,309,404,72
2019-11-15,,,,,,,,,,,93,28,353,100,37,76,98,169,491
2019-11-11,,,,,,,,,,,19,457,367,100,65,29,22,265,162
2019-08-25,,,,,,,,,,,135,106,174,100,90,60,146,347,53
2020-12-10,,,,,,,,,,,69,236,222,100,22,91,73,7,508
2019-11-15,,,,,,,,,,,135,463,163,16,92,59,897,244,498
2019-11-15,,,,,,,,,,,135,121,323,16,25,71,897,278,182
2019-11-22,,,,,,,,,,,168,486,440,20,47,25,897,540,293
2019-11-22,,,,,,,,,,,168,417,233,20,34,26,897,173,465
2019-12-02,,,,,,,,,,,211,281,405,25,77,15,897,124,367
2019-12-02,,,,,,,,,,,211,195,72,25,7,70,897,190,334
2019-12-16,,,,,,,,,,,330,380,277,39,1,81,897,346,120
2019-12-16,,,,,,,,,,,330,47,196,39,33,13,897,4,255
2020-08-28,,,,,,,,,,,77,465,441,100,31,89,84,186,261
2019-02-11,,,,,,,,,,,200,140,306,37,35,66,552,424,504
2019-02-25,,,,,,,,,,,335,126,483,61,11,35,552,244,413
2019-02-25,,,,,,,,,,,10,267,105,2,71,17,552,204,354
2020-10-03,,,,,,,,,,,6,294,223,7,97,26,100,5,58
2020-10-05,,,,,,,,,,,55,286,12,61,68,7,100,294,104
2020-10-06,,,,,,,,,,,29,345,266,32,86,55,100,550,173
2020-06-01,,,,,,,,,,,158,422,6,61,12,98,264,121,478
2020-06-05,,,,,,,,,,,100,6,139,39,91,51,264,60,324
2019-05-31,,,,,,,,,,,42,222,12,100,24,87,48,348,175
2019-12-08,,,,,,,,,,,71,469,364,100,13,10,78,457,44
2020-04-16,,,,,,,,,,,59,456,192,89,67,87,76,461,516
2020-04-16,,,,,,,,,,,7,208,433,11,7,12,76,80,11
2020-09-21,,,,,,,,,,,61,42,190,55,41,90,117,514,518
2020-09-23,,,,,,,,,,,50,257,366,45,43,86,117,261,322
2019-12-09,,,,,,,,,,,75,187,96,90,100,92,92,24,379
2019-12-09,,,,,,,,,,,8,387,271,10,10,61,92,103,53
2019-12-22,,,,,,,,,,,76,41,123,100,17,80,86,206,381
2020-02-07,,,,,,,,,,,87,146,301,100,91,61,95,312,450
2020-03-01,,,,,,,,,,,70,249,223,100,62,10,75,87,204
2020-03-09,,,,,,,,,,,158,355,26,42,28,99,383,16,268
2020-03-18,,,,,,,,,,,222,154,65,58,61,71,383,48,264
2019-02-23,,,,,,,,,,,11,63,427,100,82,66,14,131,477
2019-06-11,,,,,,,,,,,1,416,491,1,53,86,195,399,251
2019-06-17,,,,,,,,,,,152,402,211,81,12,75,195,53,299
2019-06-18,,,,,,,,,,,34,406,181,18,94,76,195,188,38
2020-12-10,,,,,,,,,,,18,156,378,55,5,88,158,439,59
2020-12-11,,,,,,,,,,,15,437,386,45,64,33,158,85,541
2020-04-17,,,,,,,,,,,18,3,302,100,47,99,23,21,484
2019-10-08,,,,,,,,,,,30,328,55,100,91,25,137,417,214
2019-08-12,,,,,,,,,,,6,24,349,100,5,17,102,307,380
2020-07-27,,,,,,,,,,,57,451,119,67,70,69,98,446,272
2020-07-28,,,,,,,,,,,28,408,192,33,45,78,98,490,122
2019-11-26,,,,,,,,,,,61,259,267,100,42,58,69,429,9
2020-11-02,,,,,,,,,,,31,143,372,100,32,15,98,153,540
2019-06-03,,,,,,,,,,,63,247,203,19,2,39,340,257,39
2019-06-14,,,,,,,,,,,274,53,91,81,93,14,340,2,150
2019-10-22,,,,,,,,,,,79,111,53,100,10,31,91,91,527
2019-11-07,,,,,,,,,,,34,164,472,100,45,88,43,198,440
2020-11-13,,,,,,,,,,,55,147,356,100,78,50,62,387,132
2019-11-19,,,,,,,,,,,4,291,116,100,42,11,10,212,408
2020-10-28,,,,,,,,,,,108,488,142,100,96,61,116,422,100
2020-01-31,,,,,,,,,,,121,150,74,100,32,39,130,292,430
2019-09-22,,,,,,,,,,,25,164,376,100,37,20,33,451,493
2019-11-14,,,,,,,,,,,85,155,269,100,27,78,92,141,439
2020-09-08,,,,,,,,,,,351,26,460,45,81,58,1385,141,32
2020-09-21,,,,,,,,,,,312,475,281,40,84,99,1385,61,359
2020-09-25,,,,,,,,,,,112,425,96,14,6,44,1385,197,345
2019-11-10,,,,,,,,,,,15,58,44,100,20,81,19,354,504
2019-06-28,,,,,,,,,,,174,23,490,55,71,85,329,359,50
2019-07-04,,,,,,,,,,,144,76,377,45,74,96,329,134,247
2019-06-27,,,,,,,,,,,92,125,141,100,50,67,103,334,124
2020-03-09,,,,,,,,,,,149,60,146,100,22,18,190,107,506
2020-12-18,,,,,,,,,,,7,46,6,16,66,74,691,343,450
2020-12-18,,,,,,,,,,,7,423,270,16,23,37,691,496,267
2020-12-23,,,,,,,,,,,19,162,153,5,94,6,691,192,88
2020-12-25,,,,,,,,,,,40,37,481,10,87,15,691,85,478
2020-12-26,,,,,,,,,,,25,470,392,16,79,5,691,405,470
2020-12-26,,,,,,,,,,,25,348,345,16,99,41,691,182,459
2020-12-26,,,,,,,,,,,2,339,184,1,63,21,691,444,548
2020-12-26,,,,,,,,,,,1,300,386,5,79,65,691,72,334
2021-01-04,,,,,,,,,,,1,376,383,10,3,4,691,88,176
2021-01-11,,,,,,,,,,,161,155,389,41,20,53,691,229,548
2021-01-15,,,,,,,,,,,108,480,498,27,5,98,691,412,103
2020-08-31,,,,,,,,,,,106,424,256,50,29,23,412,146,169
2020-09-12,,,,,,,,,,,106,93,177,50,75,69,412,514,132
2020-06-16,,,,,,,,,,,209,195,426,100,30,38,215,175,279
2019-11-15,,,,,,,,,,,117,413,437,100,42,82,124,550,75
2019-03-20,,,,,,,,,,,95,380,259,100,71,19,105,468,132
2019-04-01,,,,,,,,,,,180,320,340,40,67,42,458,204,236
2019-04-12,,,,,,,,,,,271,214,173,60,52,61,458,141,194
2020-02-25,,,,,,,,,,,38,88,441,100,67,43,44,284,127
2020-05-13,,,,,,,,,,,140,468,451,100,50,59,154,295,148
2019-04-22,,,,,,,,,,,159,344,325,37,43,41,432,512,372
2019-05-03,,,,,,,,,,,269,275,117,63,85,59,432,531,246
2019-02-24,,,,,,,,,,,99,318,9,100,16,86,103,493,81
2019-10-15,,,,,,,,,,,40,194,210,100,46,28,50,106,320
2020-05-11,,,,,,,,,,,176,148,468,100,11,90,241,376,81
2019-04-29,,,,,,,,,,,113,340,59,100,9,54,124,482,182
2019-09-23,,,,,,,,,,,140,20,326,73,34,4,196,537,108
2019-09-25,,,,,,,,,,,51,330,330,27,80,29,196,225,368
2019-08-30,,,,,,,,,,,57,319,370,100,85,35,68,543,203
2019-04-15,,,,,,,,,,,106,107,255,100,19,89,119,453,235
2020-01-14,,,,,,,,,,,28,443,373,100,77,2,35,101,212
2019-02-20,,,,,,,,,,,56,120,3,100,58,34,67,195,373
2019-02-25,,,,,,,,,,,0,166,82,0,11,22,187,23,127
2019-02-27,,,,,,,,,,,68,341,201,38,95,22,187,188,385
2019-03-04,,,,,,,,,,,112,423,469,62,59,33,187,71,165
2019-03-11,,,,,,,,,,,56,232,458,41,96,29,146,69,8
2019-03-14,,,,,,,,,,,82,134,306,59,5,5,146,49,368
2019-03-24,,,,,,,,,,,3,466,178,26,58,3,145,407,422
2019-03-28,,,,,,,,,,,99,389,378,74,95,23,145,32,448
2019-03-29,,,,,,,,,,,31,252,357,26,7,28,145,283,474
2020-07-13,,,,,,,,,,,112,304,63,70,45,19,169,548,150
2020-07-15,,,,,,,,,,,49,147,203,30,70,78,169,53,11
2019-02-28,,,,,,,,,,,19,447,448,100,87,13,23,352,134
2019-01-23,,,,,,,,,,,503,282,54,79,87,49,1050,341,232
2019-01-23,,,,,,,,,,,18,487,74,21,39,13,1050,38,130
2019-01-23,,,,,,,,,,,0,489,293,0,68,78,1050,484,173
2019-01-28,,,,,,,,,,,117,417,172,21,38,15,1050,82,528
2020-12-07,,,,,,,,,,,180,213,382,92,73,89,360,123,467
2020-12-08,,,,,,,,,,,16,375,164,8,69,5,360,114,254
2019-10-31,,,,,,,,,,,128,44,466,100,76,65,145,201,166
2019-12-03,,,,,,,,,,,39,468,418,18,7,23,226,15,42
2019-12-10,,,,,,,,,,,180,218,370,82,81,14,226,325,84
2019-02-26,,,,,,,,,,,9,309,339,100,5,56,22,487,421
2019-08-02,,,,,,,,,,,38,274,180,100,17,26,50,102,58
2019-01-02,,,,,,,,,,,20,55,416,41,41,14,55,271,267
2019-01-03,,,,,,,,,,,29,326,229,59,6,3,55,327,206
2020-08-05,,,,,,,,,,,99,224,222,100,48,59,105,465,442
2019-01-03,,,,,,,,,,,28,371,51,100,94,11,103,58,103
2020-09-08,,,,,,,,,,,265,147,116,51,88,66,520,208,371
2020-09-18,,,,,,,,,,,251,463,169,49,40,69,520,497,374
2020-04-20,,,,,,,,,,,135,278,138,43,95,59,924,411,524
2020-05-11,,,,,,,,,,,179,171,449,57,88,79,924,15,3
2020-09-13,,,,,,,,,,,78,378,257,100,15,99,86,274,160
2020-01-02,,,,,,,,,,,39,315,23,14,12,17,310,429,186
2020-01-08,,,,,,,,,,,147,463,338,48,77,98,310,35,400
2020-01-13,,,,,,,,,,,117,1,385,38,54,4,310,208,97
2020-01-13,,,,,,,,,,,4,322,465,14,9,33,310,278,202
2020-05-11,,,,,,,,,,,62,158,464,86,97,26,263,51,484
2020-05-12,,,,,,,,,,,29,296,436,11,20,8,263,328,484
2020-05-19,,,,,,,,,,,160,419,211,86,74,40,263,142,153
2020-05-19,,,,,,,,,,,6,307,431,2,5,46,263,165,1
2020-07-12,,,,,,,,,,,32,401,208,100,99,7,42,326,16
2020-09-11,,,,,,,,,,,68,462,274,100,72,52,75,200,319
2020-10-11,,,,,,,,,,,31,189,448,100,27,35,41,45,246
2020-11-13,,,,,,,,,,,23,149,67,100,92,63,33,513,439
2020-12-30,,,,,,,,,,,132,243,438,100,63,26,143,457,33
2020-02-25,,,,,,,,,,,9,5,332,90,21,16,15,255,319
2020-02-25,,,,,,,,,,,1,473,278,10,96,25,15,245,117
2019-03-18,,,,,,,,,,,164,482,465,100,39,80,177,544,421
2019-03-03,,,,,,,,,,,325,282,377,100,53,48,336,501,412
2020-05-06,,,,,,,,,,,4,39,467,8,7,13,51,474,240
2020-05-06,,,,,,,,,,,4,67,35,8,68,38,51,212,446
2020-05-08,,,,,,,,,,,44,205,458,92,83,28,51,151,266
2020-05-08,,,,,,,,,,,44,340,25,92,69,100,51,200,189
2020-02-03,,,,,,,,,,,53,491,247,100,93,98,287,128,425
2020-02-10,,,,,,,,,,,107,393,12,100,63,94,287,228,302
2020-09-30,,,,,,,,,,,66,381,113,59,56,66,100,176,154
2020-10-01,,,,,,,,,,,46,149,12,41,91,85,100,343,148
2019-12-21,,,,,,,,,,,111,58,477,100,97,70,115,433,13
2021-01-19,,,,,,,,,,,48,264,274,100,39,45,52,364,69
2020-04-27,,,,,,,,,,,168,254,213,100,51,91,196,211,30
2019-08-23,,,,,,,,,,,201,436,363,100,6,33,213,447,150
2020-04-14,,,,,,,,,,,13,394,361,100,56,53,18,360,369
2020-08-24,,,,,,,,,,,141,220,423,57,77,68,269,420,135
2020-08-28,,,,,,,,,,,107,413,421,43,80,16,269,341,481
2019-11-28,,,,,,,,,,,101,265,216,100,87,23,107,325,344
2019-02-13,,,,,,,,,,,11,206,444,100,91,36,13,107,359
2019-02-13,,,,,,,,,,,11,273,318,100,74,63,13,546,328
2019-07-29,,,,,,,,,,,334,434,27,85,84,26,509,239,535
2019-07-31,,,,,,,,,,,58,405,18,15,30,69,509,129,521
2019-04-30,,,,,,,,,,,114,254,234,100,93,11,123,116,404
2019-08-26,,,,,,,,,,,82,223,186,39,49,72,216,168,238
2019-08-31,,,,,,,,,,,126,222,287,61,88,15,216,458,304
2019-12-27,,,,,,,,,,,250,342,150,100,32,84,255,8,18
2019-04-28,,,,,,,,,,,58,211,103,100,20,95,69,358,468
2020-12-21,,,,,,,,,,,88,249,320,73,96,46,139,130,219
2020-12-22,,,,,,,,,,,32,322,193,27,88,43,139,310,95
2020-08-17,,,,,,,,,,,99,320,416,100,37,41,109,387,496
2019-08-12,,,,,,,,,,,34,415,442,100,93,47,40,291,136
2020-05-28,,,,,,,,,,,65,317,61,100,96,34,78,90,51
2019-03-22,,,,,,,,,,,225,287,172,100,52,81,243,50,413
2019-10-21,,,,,,,,,,,316,11,204,54,86,90,591,231,14
2019-11-01,,,,,,,,,,,266,52,445,46,80,99,591,93,142
2020-06-15,,,,,,,,,,,295,175,367,84,42,12,358,537,503
2020-06-17,,,,,,,,,,,57,191,54,16,57,70,358,63,261
2019-04-25,,,,,,,,,,,63,313,189,100,60,2,75,492,145
2020-09-28,,,,,,,,,,,106,169,38,51,23,32,219,221,322
2020-10-02,,,,,,,,,,,101,373,277,49,50,75,219,533,73
2019-06-17,,,,,,,,,,,30,232,234,13,94,17,238,65,489
2019-06-25,,,,,,,,,,,195,166,366,87,5,85,238,392,48
2020-09-08,,,,,,,,,,,79,394,400,100,59,84,292,391,181
2019-06-03,,,,,,,,,,,4,87,495,31,23,56,19,35,105
2019-06-03,,,,,,,,,,,9,97,235,69,5,55,19,456,350
2020-07-24,,,,,,,,,,,130,131,197,100,9,22,138,125,500
2019-05-16,,,,,,,,,,,3,32,497,32,77,92,644,120,482
2019-05-21,,,,,,,,,,,119,411,485,26,29,44,644,276,51
2019-05-27,,,,,,,,,,,144,253,304,32,83,66,644,13,361
2019-06-10,,,,,,,,,,,168,72,348,36,39,89,644,299,114
2019-06-11,,,,,,,,,,,31,113,383,7,40,52,644,505,441
2019-10-21,,,,,,,,,,,209,329,26,96,8,38,229,342,425
2019-10-21,,,,,,,,,,,9,65,421,4,47,92,229,203,503
2019-01-28,,,,,,,,,,,73,480,166,70,34,95,107,62,485
2019-01-29,,,,,,,,,,,31,103,6,30,41,24,107,494,77
2019-07-29,,,,,,,,,,,53,42,486,100,42,24,61,361,144
2020-10-10,,,,,,,,,,,16,444,28,10,27,81,169,277,420
2020-10-16,,,,,,,,,,,142,205,135,90,96,11,169,335,6
2020-06-25,,,,,,,,,,,227,163,245,100,29,78,232,476,289
2019-02-11,,,,,,,,,,,55,479,373,89,89,78,73,220,456
2019-02-11,,,,,,,,,,,7,197,315,11,20,94,73,105,413
2019-03-05,,,,,,,,,,,109,131,68,100,76,38,120,87,77
2020-08-10,,,,,,,,,,,28,263,70,8,61,27,739,383,252
2020-08-24,,,,,,,,,,,334,118,39,91,88,20,739,464,255
2020-09-08,,,,,,,,,,,6,118,147,2,7,27,739,522,185
2019-04-05,,,,,,,,,,,87,365,101,100,38,88,94,174,330
2020-12-14,,,,,,,,,,,77,321,218,44,6,45,181,120,531
2020-12-18,,,,,,,,,,,98,269,395,56,84,74,181,377,23
2021-01-11,,,,,,,,,,,98,127,108,96,81,65,117,156,91
2021-01-11,,,,,,,,,,,4,349,462,4,7,29,117,235,226
2020-03-26,,,,,,,,,,,201,172,192,100,100,17,215,80,55
2020-10-07,,,,,,,,,,,278,184,80,100,86,82,288,394,250
2020-06-29,,,,,,,,,,,118,88,376,31,9,46,393,412,320
2020-07-10,,,,,,,,,,,267,317,282,69,75,11,393,388,131
2019-11-25,,,,,,,,,,,74,256,331,100,62,66,79,463,312
2020-01-03,,,,,,,,,,,14,452,251,100,95,37,23,421,409
2019-03-08,,,,,,,,,,,4,294,132,100,17,80,13,400,225
2019-12-03,,,,,,,,,,,107,361,286,100,72,79,112,312,288
2020-10-05,,,,,,,,,,,55,31,295,63,91,67,97,336,308
2020-10-06,,,,,,,,,,,33,241,181,38,78,82,97,282,91
2019-01-14,,,,,,,,,,,116,50,48,58,10,8,207,519,532
2019-01-17,,,,,,,,,,,83,264,329,42,47,41,207,318,33
2019-11-22,,,,,,,,,,,98,435,66,100,72,78,105,163,379
2019-12-16,,,,,,,,,,,30,478,24,34,3,46,95,429,170
2019-12-18,,,,,,,,,,,58,333,165,66,81,42,95,193,123
2020-02-01,,,,,,,,,,,13,225,441,100,59,35,25,10,77
2020-02-14,,,,,,,,,,,192,381,257,100,4,29,197,89,260
2020-03-02,,,,,,,,,,,13,330,51,100,31,9,19,381,101
2020-03-31,,,,,,,,,,,3,384,424,7,11,85,48,163,336
2020-04-01,,,,,,,,,,,38,68,332,93,88,86,48,364,225
2020-04-15,,,,,,,,,,,124,492,126,100,34,68,164,454,542
2020-05-13,,,,,,,,,,,2,500,484,44,21,33,72,486,175
2020-05-15,,,,,,,,,,,65,159,124,56,19,70,72,113,542
2020-05-15,,,,,,,,,,,50,484,339,44,78,79,72,330,77
2020-07-23,,,,,,,,,,,65,316,491,100,41,6,71,90,301
2020-08-06,,,,,,,,,,,32,345,141,100,90,53,37,353,166
2020-08-17,,,,,,,,,,,18,84,356,41,72,32,51,142,76
2020-08-18,,,,,,,,,,,26,51,488,59,15,83,51,169,513
2020-09-08,,,,,,,,,,,21,192,441,100,12,81,27,129,57
2020-09-10,,,,,,,,,,,2,193,472,99,70,12,145,244,542
2020-09-11,,,,,,,,,,,1,253,69,1,96,19,145,545,244
2020-09-15,,,,,,,,,,,97,86,471,99,77,97,145,203,331
2020-09-21,,,,,,,,,,,15,464,375,6,46,9,242,285,417
2020-09-28,,,,,,,,,,,168,260,150,71,69,22,242,127,378
2020-09-30,,,,,,,,,,,52,367,381,22,30,4,242,165,190
2020-10-09,,,,,,,,,,,40,279,16,100,78,74,49,198,170
2020-10-26,,,,,,,,,,,81,364,143,100,52,8,89,107,482
2020-11-07,,,,,,,,,,,4,333,475,26,30,23,261,364,22
2020-11-07,,,,,,,,,,,2,450,324,74,74,35,261,126,65
2020-11-09,,,,,,,,,,,54,275,10,26,82,71,261,48,383
2020-11-16,,,,,,,,,,,161,242,147,74,76,35,261,70,469
2020-12-15,,,,,,,,,,,37,446,62,100,91,73,48,440,542
2021-01-09,,,,,,,,,,,14,273,141,24,75,84,98,233,78
2021-01-11,,,,,,,,,,,38,273,459,64,14,88,98,66,77
2021-01-11,,,,,,,,,,,7,407,123,12,78,62,98,21,89
2019-01-25,,,,,,,,,,,69,16,370,100,75,19,79,316,305
2019-12-30,,,,,,,,,,,43,378,219,100,37,93,51,524,1
2020-07-08,,,,,,,,,,,147,214,187,100,10,45,156,506,152
2020-10-13,,,,,,,,,,,15,378,487,100,79,70,72,423,475
2020-10-15,,,,,,,,,,,32,123,166,100,58,20,72,275,544
2020-11-04,,,,,,,,,,,57,53,94,100,34,16,63,410,167
2019-05-14,,,,,,,,,,,153,417,197,100,10,27,166,94,528
2020-06-13,,,,,,,,,,,87,137,282,100,77,86,94,132,547
2019-10-06,,,,,,,,,,,237,147,408,100,2,21,247,203,466
2020-10-12,,,,,,,,,,,114,172,194,100,11,85,122,544,242
2020-11-23,,,,,,,,,,,178,43,227,100,6,73,355,185,375
2019-01-02,,,,,,,,,,,20,47,10,14,97,56,165,439,49
2019-01-07,,,,,,,,,,,125,4,219,86,10,55,165,82,93
2019-10-15,,,,,,,,,,,66,239,311,100,16,51,75,340,23
2019-05-14,,,,,,,,,,,78,68,446,100,59,11,88,442,347
2020-10-06,,,,,,,,,,,279,141,219,100,53,73,284,54,97
2019-10-18,,,,,,,,,,,78,275,274,100,53,17,86,273,59
2019-12-16,,,,,,,,,,,53,48,408,26,92,14,261,448,253
2019-12-23,,,,,,,,,,,168,375,483,62,77,56,261,197,53
2019-12-17,,,,,,,,,,,18,305,372,26,31,58,261,208,481
2019-12-24,,,,,,,,,,,30,266,22,11,61,13,261,287,91
2019-01-18,,,,,,,,,,,105,384,453,100,100,76,259,548,110
2019-02-22,,,,,,,,,,,69,472,281,100,94,56,77,216,37
2020-01-23,,,,,,,,,,,93,3,75,100,4,53,113,159,107
2019-11-18,,,,,,,,,,,101,310,428,44,4,63,240,122,29
2019-11-19,,,,,,,,,,,24,211,198,10,20,61,240,511,126
2019-11-23,,,,,,,,,,,106,158,301,46,30,41,240,148,345
2019-12-16,,,,,,,,,,,246,231,469,81,66,22,311,259,336
2019-12-18,,,,,,,,,,,56,217,362,19,14,19,311,115,9
2019-12-30,,,,,,,,,,,149,415,367,14,87,41,909,493,96
2019-12-30,,,,,,,,,,,149,18,385,14,56,55,909,444,12
2020-01-02,,,,,,,,,,,211,92,285,20,20,87,909,147,539
2020-01-02,,,,,,,,,,,211,480,346,20,8,83,909,189,482
2020-01-13,,,,,,,,,,,265,305,495,26,64,99,909,323,269
